date,levels
2025-01-20,"9672.202694143703,9746.654952305968,9849.105210387992,10001.316740243525,10078.302370037865,10177.141746716801,10327.221276606666,10428.501837193917,10501.452654979043,10641.46807677696"
2025-01-21,"9672.202694143703,9746.654952305968,9849.105210387992,10001.316740243525,10078.302370037865,10177.141746716801,10327.221276606666,10428.501837193917,10501.452654979043,10641.46807677696"
2025-01-22,"9672.202694143703,9746.654952305968,9849.105210387992,10001.316740243525,10078.302370037865,10198.447402724161,10327.221276606666,10428.501837193917,10501.452654979043,10641.46807677696"
2025-01-23,"9672.202694143703,9746.654952305968,9849.105210387992,10001.316740243525,10078.302370037865,10198.447402724161,10327.221276606666,10428.501837193917,10501.452654979043,10641.46807677696"
2025-01-24,"9672.999162192476,9749.700516050667,9850.32225190249,9999.255760849639,10078.544143033025,10198.657106830022,10328.355815254205,10426.71112852175,10501.091785481134,10634.636626468931"
2025-01-30,"9673.840706798155,9752.33515210502,9849.138267728984,10000.636489215029,10081.782585964886,10191.002523555426,10329.19285167796,10422.359211960174,10497.49697773946,10639.84338070287"
2025-01-31,"9673.840706798155,9752.33515210502,9849.138267728984,9902.344360090323,10000.636489215029,10081.782585964886,10191.002523555426,10329.19285167796,10422.359211960174,10497.49697773946,10639.84338070287"
2025-02-03,"9349.325003208742,9673.840706798155,9752.33515210502,9849.138267728984,9902.344360090323,10000.636489215029,10081.782585964886,10191.002523555426,10329.19285167796,10422.359211960174,10497.49697773946,10639.84338070287"
2025-02-04,"9673.840706798155,9849.138267728984,10000.636489215029,10072.733935377517,10191.002523555426,10329.19285167796,10422.359211960174,10497.49697773946,10639.84338070287"
2025-02-05,"9673.215695236006,9851.19682936385,9995.936674468761,10078.285389446435,10189.13994011749,10329.424376342495,10424.01872262078,10500.31753568288,10635.186736533526"
2025-02-06,"9672.652879179926,9849.831477704734,9999.956974885561,10070.796478692719,10183.130958719126,10327.916186194048,10422.077627527675,10495.907425958601,10634.41029106968"
2025-02-07,"9346.631452635813,9672.652879179926,9849.831477704734,9999.956974885561,10070.796478692719,10183.130958719126,10327.916186194048,10422.077627527675,10495.907425958601,10634.41029106968"
2025-02-10,"9150.7787405621,9346.631452635813,9672.652879179926,9849.831477704734,9999.956974885561,10070.796478692719,10183.130958719126,10327.916186194048,10422.077627527675,10495.907425958601,10634.41029106968"
2025-02-11,"9150.7787405621,9346.631452635813,9672.652879179926,9849.831477704734,10070.796478692719,10183.130958719126,10327.916186194048,10422.077627527675,10495.907425958601,10634.41029106968"
2025-02-12,"9150.7787405621,9346.631452635813,9672.652879179926,9849.831477704734,10070.796478692719,10183.130958719126,10327.916186194048,10422.077627527675,10495.907425958601,10634.41029106968"
2025-02-13,"9150.7787405621,9346.631452635813,9672.652879179926,9849.831477704734,10070.796478692719,10183.130958719126,10338.336415938931,10422.077627527675,10495.907425958601,10634.41029106968"
2025-02-14,"9150.7787405621,9346.631452635813,9672.652879179926,9849.831477704734,10070.796478692719,10183.130958719126,10338.336415938931,10432.592860352957,10495.907425958601,10634.41029106968"
2025-02-17,"9150.7787405621,9346.631452635813,9672.652879179926,9849.831477704734,10070.796478692719,10183.130958719126,10338.336415938931,10495.907425958601,10634.41029106968"
2025-02-18,"9150.7787405621,9346.631452635813,9672.652879179926,9849.831477704734,10070.796478692719,10183.130958719126,10338.336415938931,10495.907425958601,10634.41029106968"
2025-02-19,"9150.7787405621,9346.631452635813,9672.652879179926,9849.831477704734,10070.796478692719,10183.130958719126,10338.336415938931,10495.907425958601,10634.41029106968"
2025-02-20,"9150.7787405621,9346.631452635813,9672.652879179926,9849.831477704734,10070.796478692719,10183.130958719126,10348.767159052239,10495.907425958601,10634.41029106968"
2025-02-21,"9150.7787405621,9346.631452635813,9672.652879179926,9849.831477704734,10070.796478692719,10183.130958719126,10348.767159052239,10495.907425958601,10634.41029106968"
2025-02-24,"9146.710469314365,9345.220457621332,9675.792652446939,10079.70291187677,10172.881771668308,10351.242863152978,10489.743804274072,10640.971841816008"
2025-02-25,"8998.034635260567,9154.689374089374,9344.263064362378,9672.460419632043,10077.199308792919,10175.513186656126,10487.554679665684,10635.666222742173"
2025-02-26,"8991.362235890627,9152.059902117886,9346.62284607359,9672.986964597781,10077.46959282,10178.388210728303,10487.248413362231,10639.284197336441"
2025-02-27,"8996.407727638418,9155.446120054527,9340.649797135447,9673.816655066572,10170.488155847263,10493.775403228472,10639.25823211966"
2025-02-28,"8995.617112726219,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10638.765986338356"
2025-03-03,"8995.617112726219,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10638.765986338356"
2025-03-04,"8995.617112726219,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10638.765986338356"
2025-03-05,"8995.617112726219,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10638.765986338356"
2025-03-06,"8983.834461516213,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10638.765986338356"
2025-03-07,"8983.834461516213,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10638.765986338356"
2025-03-10,"8983.834461516213,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10638.765986338356"
2025-03-11,"8983.834461516213,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10638.765986338356"
2025-03-12,"8983.834461516213,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10638.765986338356"
2025-03-13,"8983.834461516213,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10638.765986338356"
2025-03-14,"8983.834461516213,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10638.765986338356"
2025-03-17,"8983.834461516213,9150.205242827842,9344.119251337663,9668.03289938817,10175.077844410987,10486.482214077525,10708.715021685048"
2025-03-18,"8982.016737550943,9145.252519530528,9337.291210829815,9666.358704014214,10174.781040902792,10489.675055546571,10709.944913105994"
2025-03-19,"8982.016737550943,9145.252519530528,9337.291210829815,9666.358704014214,10174.781040902792,10489.675055546571,10695.117417882979"
2025-03-20,"8982.595183801497,9140.389123699644,9338.407397203127,9669.377827965578,10174.31883721512,10492.664398962048,10691.297084245552"
2025-03-21,"8969.085210770865,9141.47569390643,9346.790191598588,9663.440391422546,10166.704378319515,10477.832392570632,10696.177937609797"
2025-03-24,"8977.312868849933,9144.779610925632,9344.109939505362,9666.158019522012,10170.160742136775,10488.320607370762"
2025-03-25,"8977.312868849933,9144.779610925632,9344.109939505362,9666.158019522012,10170.160742136775,10488.320607370762"
2025-03-26,"8963.496519934644,9144.779610925632,9344.109939505362,9666.158019522012,10170.160742136775,10488.320607370762"
2025-03-27,"8519.292464095322,8963.496519934644,9144.779610925632,9344.109939505362,9666.158019522012,10170.160742136775,10488.320607370762"
2025-04-08,"8513.314085996763,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767,10474.946630479326"
2025-04-09,"8513.314085996763,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767,10474.946630479326"
2025-04-10,"8513.314085996763,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767,10474.946630479326"
2025-04-11,"8513.314085996763,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767,10474.946630479326"
2025-04-14,"8513.314085996763,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767,10474.946630479326"
2025-04-15,"8527.116503578834,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767,10474.946630479326"
2025-04-16,"8513.314085996763,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767,10474.946630479326"
2025-04-17,"8513.314085996763,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767,10474.946630479326"
2025-04-21,"8513.314085996763,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767,10474.946630479326"
2025-04-22,"8499.534009698644,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767,10474.946630479326"
2025-04-23,"8499.534009698644,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767,10474.946630479326"
2025-04-24,"8499.534009698644,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767"
2025-04-25,"8499.534009698644,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767"
2025-04-28,"8499.534009698644,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767"
2025-04-29,"8499.534009698644,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767"
2025-04-30,"8499.534009698644,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767"
2025-05-02,"8499.534009698644,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767"
2025-05-05,"8499.534009698644,8966.272774935445,9142.278162470882,9336.851581074367,9675.60973086753,10173.914719514767"
2025-05-06,"8506.20770816143,8980.322641667568,9148.887097193761,9335.070960018433,9673.803295883296,10165.625987351286"
2025-05-07,"8495.611098551224,8967.732101745387,9338.962414220445,9667.292324146443,10173.911708962207"
2025-05-08,"8495.611098551224,8967.732101745387,9338.962414220445,9667.292324146443,10173.911708962207"
2025-05-09,"8495.611098551224,8981.214531202773,9338.962414220445,9667.292324146443,10173.911708962207"
2025-05-14,"8495.611098551224,8981.214531202773,9338.962414220445,9667.292324146443,10173.911708962207"
2025-05-15,"8495.611098551224,8981.214531202773,9324.942940404575,9667.292324146443,10173.911708962207"
2025-05-16,"8495.611098551224,8981.214531202773,9310.944512357746,9667.292324146443,10173.911708962207"
2025-05-19,"8496.20857655153,8973.918183330417,9311.809706447893,9676.71963449143,10175.572667670538"
2025-05-20,"8502.56529605054,8976.653754850096,9311.859878662899,9659.583266537587,10168.318288600072"
